Last 4 Card Digits,Recency,Frequency,Monetary,Unique_Items,Avg_Order_Val,Avg_Tip,Discount_Used,Visits_Nov,Visits_Dec,Visits_Jan,Days_Since_First,Segment,Segment_Code,Churn,Churn_Probability,Risk_Level,Tier
3885.0,82,1,48.07,2,24.035,9.61,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
3897.0,83,1,86.19,5,17.238,17.24,0,5,0,0,83,Lost,3,1,0.92,High,Rule-Based
3917.0,3,1,67.76,4,16.94,11.02,0,0,0,4,3,New,1,0,0.3,Low,Rule-Based
3929.0,4,1,0.0,1,0.0,45.0,1,0,0,1,4,New,1,1,0.3,Low,Rule-Based
3935.0,85,1,90.61999999999999,4,18.124,15.0,0,5,0,0,85,New,1,0,0.92,High,Rule-Based
3937.0,49,1,21.88,1,21.88,15.72,0,0,1,0,49,Lost,3,1,0.92,High,Rule-Based
3960.0,11,1,49.11,3,16.37,9.82,0,0,0,3,11,New,1,1,0.3,Low,Rule-Based
3974.0,60,1,306.61,13,18.035882352941176,17.06,0,0,17,0,60,Lost,3,1,0.92,High,Rule-Based
3981.0,41,1,79.67,5,15.934000000000001,23.54,0,0,5,0,41,Lost,3,1,0.92,High,Rule-Based
3999.0,8,1,20.72,2,10.36,9.82,2,0,0,2,8,New,1,1,0.3,Low,Rule-Based
4000.0,24,1,96.1,6,16.016666666666666,15.0,0,0,0,6,24,New,1,1,0.65,Medium,Rule-Based
4005.0,73,1,132.19,6,22.031666666666666,5.0,0,6,0,0,73,New,1,0,0.92,High,Rule-Based
4006.0,67,1,12.55,1,12.55,20.0,1,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
4008.0,67,1,182.4,8,22.8,7.88,0,8,0,0,67,Lost,3,1,0.92,High,Rule-Based
4012.0,81,1,160.66,7,17.85111111111111,0.0,0,9,0,0,81,Lost,3,1,0.92,High,Rule-Based
4013.0,18,1,42.66,2,21.33,22.0,1,0,0,2,18,New,1,1,0.65,Medium,Rule-Based
4018.0,44,1,51.33,4,8.555,2.12,0,0,6,0,44,Lost,3,1,0.92,High,Rule-Based
4053.0,44,1,29.46,3,9.82,10.82,0,0,3,0,44,Lost,3,1,0.92,High,Rule-Based
4057.0,52,1,26.25,1,26.25,5.78,0,0,1,0,52,Lost,3,1,0.92,High,Rule-Based
4066.0,82,1,32.82,2,16.41,0.0,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
4085.0,74,1,105.0,2,26.25,4.45,0,4,0,0,74,Lost,3,1,0.92,High,Rule-Based
4116.0,4,1,187.8,7,14.446153846153846,13.93,0,0,0,13,4,New,1,1,0.3,Low,Rule-Based
4124.0,73,1,21.869999999999997,2,10.934999999999999,4.0,0,2,0,0,73,Lost,3,1,0.92,High,Rule-Based
4128.0,44,1,57.81,3,19.27,10.41,0,0,3,0,44,Lost,3,1,0.92,High,Rule-Based
4135.0,35,1,100.43,5,16.738333333333333,2.36,0,0,6,0,35,Lost,3,1,0.92,High,Rule-Based
4146.0,46,1,2056.25,1,2056.25,28.71,0,0,1,0,46,Occasional,2,1,0.92,High,Rule-Based
4148.0,60,1,88.53999999999999,4,22.134999999999998,0.0,0,0,4,0,60,Lost,3,1,0.92,High,Rule-Based
4149.0,46,1,9.26,1,9.26,0.0,1,0,1,0,46,Lost,3,1,0.92,High,Rule-Based
4150.0,39,1,126.72,6,21.12,30.0,0,0,6,0,39,Lost,3,1,0.92,High,Rule-Based
4180.0,77,1,265.40999999999997,11,15.612352941176468,0.05,0,17,0,0,77,Lost,3,1,0.92,High,Rule-Based
4183.0,11,1,30.57,2,15.285,20.0,0,0,0,2,11,New,1,1,0.3,Low,Rule-Based
4193.0,46,1,91.78,4,22.945,7.58,0,0,4,0,46,Lost,3,1,0.92,High,Rule-Based
4205.0,54,1,96.1,5,19.22,19.22,0,0,5,0,54,Lost,3,1,0.92,High,Rule-Based
4219.0,75,1,78.65,5,15.73,10.04,0,5,0,0,75,Lost,3,1,0.92,High,Rule-Based
4221.0,11,1,45.84,4,11.46,8.0,0,0,0,4,11,New,1,1,0.3,Low,Rule-Based
4229.0,4,1,100.46,5,20.092,17.76,0,0,0,5,4,New,1,1,0.3,Low,Rule-Based
4234.0,33,1,95.11,4,23.7775,15.3,0,0,4,0,33,Lost,3,1,0.92,High,Rule-Based
4235.0,9,1,206.42,10,14.744285714285713,26.87,0,0,0,14,9,New,1,1,0.3,Low,Rule-Based
4240.0,18,1,215.32999999999998,8,21.532999999999998,8.45,0,0,0,10,18,New,1,1,0.65,Medium,Rule-Based
4260.0,53,1,78.75,1,26.25,5.89,0,0,3,0,53,Lost,3,1,0.92,High,Rule-Based
4272.0,65,1,52.5,1,26.25,10.5,0,2,0,0,65,Lost,3,1,0.92,High,Rule-Based
4277.0,18,1,75.3,5,15.059999999999999,2.48,0,0,0,5,18,New,1,1,0.65,Medium,Rule-Based
4291.0,26,1,220.64,9,18.386666666666667,22.41,0,0,0,12,26,New,1,1,0.65,Medium,Rule-Based
4294.0,4,1,13.12,1,13.12,20.24,0,0,0,1,4,New,1,0,0.3,Low,Rule-Based
4296.0,46,1,128.88,6,21.48,28.350000000000005,0,0,6,0,46,Lost,3,1,0.92,High,Rule-Based
4301.0,31,1,96.13,4,24.0325,8.57,0,0,4,0,31,New,1,0,0.92,High,Rule-Based
4304.0,78,1,95.02,4,15.836666666666666,2.62,0,6,0,0,78,Lost,3,1,0.92,High,Rule-Based
4310.0,48,1,390.09,13,19.5045,11.15,0,0,20,0,48,Lost,3,1,0.92,High,Rule-Based
4317.0,87,1,48.07,2,24.035,2.0,0,2,0,0,87,New,1,0,0.92,High,Rule-Based
4319.0,26,1,52.5,2,8.75,4.52,0,0,0,6,26,New,1,1,0.65,Medium,Rule-Based
4320.0,74,1,26.25,2,13.125,0.0,1,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
4322.0,34,1,37.08,3,12.36,10.0,0,0,3,0,34,Lost,3,1,0.92,High,Rule-Based
4328.0,38,1,187.87,8,18.787,7.0,0,0,10,0,38,Lost,3,1,0.92,High,Rule-Based
4339.0,75,1,52.5,2,26.25,11.2,0,2,0,0,75,Lost,3,1,0.92,High,Rule-Based
4359.0,42,1,14.72,1,14.72,16.15,1,0,1,0,42,Lost,3,1,0.92,High,Rule-Based
4373.0,2,1,26.25,1,26.25,4.72,0,0,0,1,2,New,1,1,0.3,Low,Rule-Based
4374.0,74,1,217.42,7,24.157777777777778,20.0,0,9,0,0,74,Lost,3,1,0.92,High,Rule-Based
4428.0,5,1,39.36,1,13.12,17.0,0,0,0,3,5,New,1,1,0.3,Low,Rule-Based
4430.0,81,1,45.93,2,22.965,5.0,0,2,0,0,81,Lost,3,1,0.92,High,Rule-Based
4439.0,75,1,9.26,1,9.26,3.0,1,1,0,0,75,Lost,3,1,0.92,High,Rule-Based
4440.0,3,1,62.29,3,15.5725,13.7,0,0,0,4,3,New,1,1,0.3,Low,Rule-Based
4453.0,81,1,88.43,4,22.1075,6.11,0,4,0,0,81,Lost,3,1,0.92,High,Rule-Based
4458.0,41,1,68.75,4,17.1875,5.25,0,0,4,0,41,Lost,3,1,0.92,High,Rule-Based
4467.0,75,1,0.0,4,0.0,0.0,4,4,0,0,75,Lost,3,1,0.92,High,Rule-Based
4476.0,43,1,30.64,2,15.32,6.13,0,0,2,0,43,Lost,3,1,0.92,High,Rule-Based
4478.0,6,1,116.74,5,23.348,6.0,0,0,0,5,6,New,1,1,0.3,Low,Rule-Based
4482.0,14,1,0.0,2,0.0,0.0,2,0,0,2,14,New,1,1,0.65,Low,Rule-Based
4494.0,74,1,96.15,4,24.0375,10.0,0,4,0,0,74,Lost,3,1,0.92,High,Rule-Based
4498.0,39,1,48.03,2,24.015,12.24,0,0,2,0,39,Lost,3,1,0.92,High,Rule-Based
4500.0,26,1,79.74,4,15.947999999999999,20.75,0,0,0,5,26,New,1,1,0.65,Medium,Rule-Based
4507.0,43,1,26.25,1,26.25,1.58,0,0,1,0,43,Lost,3,1,0.92,High,Rule-Based
4509.0,54,1,104.8,5,20.96,25.0,0,0,5,0,54,Lost,3,1,0.92,High,Rule-Based
4515.0,61,1,0.0,2,0.0,13.76,4,0,4,0,61,Lost,3,1,0.92,High,Rule-Based
4520.0,46,1,64.46000000000001,3,21.486666666666668,9.0,0,0,3,0,46,Lost,3,1,0.92,High,Rule-Based
4531.0,5,1,285.13,9,19.008666666666667,25.0,0,0,0,15,5,New,1,1,0.3,Low,Rule-Based
4534.0,47,1,50.22,1,25.11,3.28,0,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
4541.0,60,1,275.33,11,22.944166666666664,37.52,0,0,12,0,60,Lost,3,1,0.92,High,Rule-Based
4549.0,82,1,52.4,3,17.466666666666665,14.43,0,3,0,0,82,Lost,3,1,0.92,High,Rule-Based
4559.0,59,1,140.78,7,15.642222222222223,5.0,0,0,9,0,59,Lost,3,1,0.92,High,Rule-Based
4560.0,80,1,14.21,1,14.21,2.84,0,1,0,0,80,Lost,3,1,0.92,High,Rule-Based
4565.0,11,1,55.62,2,18.54,8.0,0,0,0,3,11,New,1,1,0.3,Low,Rule-Based
4566.0,19,1,89.58,3,22.395,0.0,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
4596.0,60,1,67.65,4,16.9125,4.0,0,0,4,0,60,Lost,3,1,0.92,High,Rule-Based
4600.0,16,1,65.53,4,16.3825,15.0,0,0,0,4,16,New,1,1,0.65,Medium,Rule-Based
4626.0,19,1,138.60999999999999,9,15.40111111111111,5.0,0,0,0,9,19,New,1,1,0.65,Medium,Rule-Based
4629.0,38,1,74.28,4,18.57,14.86,0,0,4,0,38,Lost,3,1,0.92,High,Rule-Based
4642.0,53,1,52.5,2,26.25,11.0,0,0,2,0,53,Lost,3,1,0.92,High,Rule-Based
4644.0,13,1,64.38,3,9.197142857142856,30.29,0,0,0,7,13,New,1,1,0.3,Low,Rule-Based
4645.0,19,1,39.32,3,13.106666666666667,13.1,0,0,0,3,19,New,1,1,0.65,Medium,Rule-Based
4649.0,19,1,131.15,5,18.735714285714288,6.0,0,0,0,7,19,New,1,1,0.65,Medium,Rule-Based
4663.0,78,1,96.1,5,19.22,12.0,0,5,0,0,78,Lost,3,1,0.92,High,Rule-Based
4672.0,16,1,10.93,1,10.93,14.2,0,0,0,1,16,New,1,1,0.65,Medium,Rule-Based
4678.0,70,1,133.25,6,22.208333333333332,7.09,0,6,0,0,70,Lost,3,1,0.92,High,Rule-Based
4683.0,41,1,80.77,3,16.154,17.07,0,0,5,0,41,New,1,0,0.92,High,Rule-Based
4685.0,81,1,79.74000000000001,4,19.935000000000002,20.0,0,4,0,0,81,Lost,3,1,0.92,High,Rule-Based
4691.0,18,1,43.7,2,21.85,10.0,0,0,0,2,18,New,1,1,0.65,Medium,Rule-Based
4714.0,59,1,185.67,10,16.87909090909091,11.58,0,0,11,0,59,Lost,3,1,0.92,High,Rule-Based
4720.0,26,1,107.12,5,21.424,3.0,0,0,0,5,26,New,1,1,0.65,Medium,Rule-Based
4728.0,47,1,21.8,1,10.9,3.0,2,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
4737.0,4,1,72.03,4,18.0075,9.38,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
4751.0,29,1,10.92,2,5.46,10.0,0,0,0,2,29,New,1,0,0.65,Medium,Rule-Based
4774.0,81,1,13.12,1,13.12,0.0,0,1,0,0,81,New,1,0,0.92,High,Rule-Based
4782.0,52,1,64.43,3,21.47666666666667,11.6,0,0,3,0,52,Lost,3,1,0.92,High,Rule-Based
4787.0,68,1,376.4,11,20.91111111111111,18.0,0,18,0,0,68,Lost,3,1,0.92,High,Rule-Based
4834.0,26,1,54.64,3,18.213333333333335,10.23,0,0,0,3,26,New,1,1,0.65,Medium,Rule-Based
4836.0,35,1,21.85,3,4.37,40.0,0,0,5,0,35,Lost,3,1,0.92,High,Rule-Based
4840.0,21,1,22.37,2,11.185,10.09,2,0,0,2,21,New,1,1,0.65,Medium,Rule-Based
4842.0,63,1,45.96,1,15.32,45.0,0,3,0,0,63,Lost,3,1,0.92,High,Rule-Based
4846.0,18,1,42.66,2,21.33,3.0,0,0,0,2,18,New,1,1,0.65,Medium,Rule-Based
4848.0,77,1,113.63,6,18.938333333333333,9.79,0,6,0,0,77,Lost,3,1,0.92,High,Rule-Based
4862.0,40,1,0.0,1,0.0,15.0,1,0,1,0,40,Lost,3,1,0.92,High,Rule-Based
4867.0,45,1,26.25,2,13.125,10.0,0,0,2,0,45,Lost,3,1,0.92,High,Rule-Based
4870.0,81,1,81.94,5,16.387999999999998,18.66,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
4888.0,74,1,151.86,7,21.694285714285716,10.15,0,7,0,0,74,New,1,0,0.92,High,Rule-Based
4903.0,80,1,28.38,2,14.19,4.0,0,2,0,0,80,Lost,3,1,0.92,High,Rule-Based
4907.0,75,1,245.74,11,20.478333333333335,23.38,0,12,0,0,75,Lost,3,1,0.92,High,Rule-Based
4911.0,26,1,26.25,1,26.25,21.42,0,0,0,1,26,New,1,1,0.65,Medium,Rule-Based
4942.0,65,1,54.65,3,13.6625,16.17,0,4,0,0,65,Lost,3,1,0.92,High,Rule-Based
4944.0,55,1,303.62,6,18.97625,0.0,0,0,16,0,55,Lost,3,1,0.92,High,Rule-Based
4971.0,75,1,44.79,2,22.395,23.39,0,2,0,0,75,Lost,3,1,0.92,High,Rule-Based
4983.0,24,1,65.58,4,16.395,15.0,0,0,0,4,24,New,1,0,0.65,Medium,Rule-Based
4994.0,86,1,67.7,4,16.925,11.55,0,4,0,0,86,Lost,3,1,0.92,High,Rule-Based
5009.0,82,1,92.88,6,15.479999999999999,16.72,0,6,0,0,82,Lost,3,1,0.92,High,Rule-Based
5013.0,74,1,8.75,1,8.75,8.0,0,1,0,0,74,New,1,0,0.92,High,Rule-Based
5017.0,47,1,32.82,1,16.41,0.0,0,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
5020.0,61,1,266.54,6,19.03857142857143,5.0,0,0,14,0,61,Lost,3,1,0.92,High,Rule-Based
5037.0,33,1,137.65,6,22.941666666666666,4.72,0,0,6,0,33,Lost,3,1,0.92,High,Rule-Based
5041.0,79,1,52.45,3,17.483333333333334,19.0,0,3,0,0,79,Lost,3,1,0.92,High,Rule-Based
5061.0,78,1,0.0,1,0.0,9.0,1,1,0,0,78,Lost,3,1,0.92,High,Rule-Based
5064.0,36,1,223.85,11,18.654166666666665,0.0,0,0,12,0,36,Lost,3,1,0.92,High,Rule-Based
5073.0,17,1,71.03999999999999,3,23.679999999999996,16.28,0,0,0,3,17,New,1,1,0.65,Medium,Rule-Based
5084.0,40,1,90.62,4,22.655,0.0,0,0,4,0,40,Lost,3,1,0.92,High,Rule-Based
5091.0,61,1,91.7,5,15.283333333333333,4.0,0,0,6,0,61,Lost,3,1,0.92,High,Rule-Based
5114.0,73,1,148.54,6,21.22,10.94,0,7,0,0,73,Lost,3,1,0.92,High,Rule-Based
5134.0,19,1,85.22,4,21.305,48.35,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
5135.0,32,1,40.41,2,20.205,15.0,0,0,2,0,32,Lost,3,1,0.92,High,Rule-Based
5136.0,18,1,62.24,3,20.746666666666666,10.12,0,0,0,3,18,New,1,1,0.65,Medium,Rule-Based
5150.0,18,1,18.59,2,9.295,10.0,0,0,0,2,18,New,1,1,0.65,Medium,Rule-Based
5152.0,83,1,12.55,2,6.275,5.0,1,2,0,0,83,Lost,3,1,0.92,High,Rule-Based
5153.0,47,1,194.36,5,19.436,21.86,0,0,10,0,47,Lost,3,1,0.92,High,Rule-Based
5154.0,19,1,184.68,9,20.52,6.17,0,0,0,9,19,New,1,1,0.65,Medium,Rule-Based
5162.0,12,1,26.25,1,26.25,0.0,0,0,0,1,12,New,1,1,0.3,Low,Rule-Based
5171.0,81,1,84.07,4,14.011666666666665,32.13,0,6,0,0,81,Lost,3,1,0.92,High,Rule-Based
5174.0,39,1,93.85,5,18.77,20.0,0,0,5,0,39,Lost,3,1,0.92,High,Rule-Based
5175.0,22,1,9.81,1,9.81,8.75,1,0,0,1,22,New,1,1,0.65,Medium,Rule-Based
5191.0,62,1,61.15,4,12.23,24.24,0,5,0,0,62,Lost,3,1,0.92,High,Rule-Based
5198.0,81,1,95.02,5,13.574285714285713,2.36,0,7,0,0,81,Lost,3,1,0.92,High,Rule-Based
5230.0,18,1,56.76,3,14.19,6.0,0,0,0,4,18,New,1,1,0.65,Medium,Rule-Based
5256.0,71,1,50.25,2,25.125,9.04,0,2,0,0,71,New,1,0,0.92,High,Rule-Based
5264.0,24,1,116.81,7,16.687142857142856,25.71,0,0,0,7,24,New,1,1,0.65,Medium,Rule-Based
5267.0,8,1,197.64,9,21.959999999999997,7.87,0,0,0,9,8,New,1,1,0.3,Low,Rule-Based
5268.0,25,1,228.10999999999999,10,19.009166666666665,5.0,0,0,0,12,25,New,1,1,0.65,Medium,Rule-Based
5285.0,82,1,14.21,1,14.21,14.34,0,1,0,0,82,Lost,3,1,0.92,High,Rule-Based
5290.0,24,1,26.25,1,26.25,5.25,0,0,0,1,24,New,1,1,0.65,Medium,Rule-Based
5325.0,78,1,82.98,4,20.745,0.0,0,4,0,0,78,Lost,3,1,0.92,High,Rule-Based
5337.0,31,1,50.2,4,12.55,6.0,0,0,4,0,31,Lost,3,1,0.92,High,Rule-Based
5338.0,81,1,99.36,6,16.56,5.0,0,6,0,0,81,Lost,3,1,0.92,High,Rule-Based
5341.0,2,1,32.79,2,10.93,8.0,0,0,0,3,2,New,1,1,0.3,Low,Rule-Based
5347.0,5,1,171.42,8,21.4275,5.0,0,0,0,8,5,New,1,1,0.3,Low,Rule-Based
5357.0,74,1,35.0,1,35.0,10.0,0,1,0,0,74,Lost,3,1,0.92,High,Rule-Based
5359.0,19,1,182.32999999999998,6,22.791249999999998,7.21,0,0,0,8,19,New,1,1,0.65,Medium,Rule-Based
5367.0,35,1,49.11,2,24.555,10.0,0,0,2,0,35,Lost,3,1,0.92,High,Rule-Based
5373.0,13,1,146.44,6,24.406666666666666,46.0,0,0,0,6,13,New,1,1,0.3,Low,Rule-Based
5377.0,40,1,80.71,3,26.903333333333332,5.0,0,0,3,0,40,Lost,3,1,0.92,High,Rule-Based
5385.0,11,1,0.0,1,0.0,7.86,1,0,0,1,11,New,1,1,0.3,Low,Rule-Based
5391.0,1,1,73.18,4,18.295,7.32,0,0,0,4,1,New,1,1,0.3,Low,Rule-Based
5402.0,60,1,142.05,6,20.292857142857144,6.74,0,0,7,0,60,Lost,3,1,0.92,High,Rule-Based
5403.0,4,1,126.56,3,21.093333333333334,30.27,0,0,0,6,4,New,1,1,0.3,Low,Rule-Based
5422.0,45,1,62.239999999999995,3,20.746666666666666,6.0,0,0,3,0,45,Lost,3,1,0.92,High,Rule-Based
5427.0,40,1,131.04,6,21.84,7.0,0,0,6,0,40,Lost,3,1,0.92,High,Rule-Based
5434.0,28,1,58.959999999999994,3,11.791999999999998,6.56,0,0,0,5,28,New,1,1,0.65,Medium,Rule-Based
5438.0,76,1,44.79,2,22.395,3.0,0,2,0,0,76,Lost,3,1,0.92,High,Rule-Based
5440.0,10,1,66.57,4,16.6425,10.5,0,0,0,4,10,New,1,1,0.3,Low,Rule-Based
5447.0,68,1,26.25,1,26.25,10.5,0,1,0,0,68,Lost,3,1,0.92,High,Rule-Based
5471.0,3,1,91.72,6,15.286666666666667,8.0,0,0,0,6,3,New,1,1,0.3,Low,Rule-Based
5474.0,19,1,52.5,2,26.25,9.45,0,0,0,2,19,New,1,1,0.65,Medium,Rule-Based
5483.0,75,1,158.45,4,22.635714285714283,15.51,1,7,0,0,75,Lost,3,1,0.92,High,Rule-Based
5486.0,67,1,176.88,6,22.11,31.84,0,8,0,0,67,Lost,3,1,0.92,High,Rule-Based
5490.0,24,1,227.0,12,18.916666666666668,5.5,0,0,0,12,24,New,1,1,0.65,Medium,Rule-Based
5503.0,17,1,96.08,4,24.02,2.41,0,0,0,4,17,New,1,1,0.65,Medium,Rule-Based
5523.0,67,1,134.26,5,19.18,15.0,0,7,0,0,67,Lost,3,1,0.92,High,Rule-Based
5533.0,26,1,46.980000000000004,3,15.660000000000002,17.26,0,0,0,3,26,New,1,1,0.65,Medium,Rule-Based
5540.0,34,1,77.49,6,12.915,20.0,0,0,6,0,34,Lost,3,1,0.92,High,Rule-Based
5550.0,17,1,70.92,4,17.73,4.0,0,0,0,4,17,New,1,1,0.65,Medium,Rule-Based
5552.0,77,1,64.42,4,16.105,3.28,0,4,0,0,77,Lost,3,1,0.92,High,Rule-Based
5561.0,59,1,218.45999999999998,9,21.845999999999997,20.68,0,0,10,0,59,Lost,3,1,0.92,High,Rule-Based
5564.0,11,1,0.0,5,0.0,26.97,6,0,0,6,11,New,1,1,0.3,Low,Rule-Based
5565.0,80,1,146.35,7,20.907142857142855,16.1,0,7,0,0,80,Lost,3,1,0.92,High,Rule-Based
5570.0,76,1,71.03999999999999,3,23.679999999999996,1.41,0,3,0,0,76,Lost,3,1,0.92,High,Rule-Based
5581.0,17,1,43.72,3,14.573333333333332,25.47,0,0,0,3,17,New,1,1,0.65,Medium,Rule-Based
5612.0,75,1,90.69,5,15.115,8.25,0,6,0,0,75,Lost,3,1,0.92,High,Rule-Based
5616.0,65,1,9.81,1,9.81,16.0,1,1,0,0,65,Lost,3,1,0.92,High,Rule-Based
5624.0,2,1,61.15,3,20.383333333333333,1.0,0,0,0,3,2,New,1,1,0.3,Low,Rule-Based
5628.0,10,1,62.17,4,10.361666666666666,22.53,0,0,0,6,10,New,1,1,0.3,Low,Rule-Based
5635.0,10,1,87.38,4,21.845,4.13,0,0,0,4,10,New,1,1,0.3,Low,Rule-Based
5639.0,26,1,37.15,2,18.575,7.64,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
5644.0,5,1,56.870000000000005,3,11.374,3.0,0,0,0,5,5,New,1,1,0.3,Low,Rule-Based
5652.0,39,1,60.06,3,15.015,12.01,0,0,4,0,39,Lost,3,1,0.92,High,Rule-Based
5659.0,49,1,110.32,5,22.064,9.18,0,0,5,0,49,Lost,3,1,0.92,High,Rule-Based
5668.0,5,1,126.7,5,18.1,7.7700000000000005,0,0,0,7,5,New,1,1,0.3,Low,Rule-Based
5672.0,4,1,46.91,3,15.636666666666665,20.0,0,0,0,3,4,New,1,1,0.3,Low,Rule-Based
5685.0,26,1,20.74,1,20.74,24.18,0,0,0,1,26,New,1,1,0.65,Medium,Rule-Based
5697.0,9,1,43.730000000000004,3,10.932500000000001,50.0,0,0,0,4,9,New,1,1,0.3,Low,Rule-Based
5698.0,46,1,43.68,3,14.56,34.51,0,0,3,0,46,Lost,3,1,0.92,High,Rule-Based
5705.0,66,1,180.04,10,16.367272727272727,35.0,0,11,0,0,66,Lost,3,1,0.92,High,Rule-Based
5709.0,87,1,72.08,2,18.02,20.43,0,4,0,0,87,Lost,3,1,0.92,High,Rule-Based
5744.0,46,1,19.63,1,19.63,7.28,0,0,1,0,46,New,1,0,0.92,High,Rule-Based
5748.0,83,1,113.62,5,18.936666666666667,20.45,0,6,0,0,83,New,1,0,0.92,High,Rule-Based
5762.0,75,1,34.95,2,17.475,4.92,0,2,0,0,75,Lost,3,1,0.92,High,Rule-Based
5773.0,50,1,65.47999999999999,3,21.826666666666664,20.0,0,0,3,0,50,Lost,3,1,0.92,High,Rule-Based
5781.0,85,1,89.62,2,44.81,2.0,0,2,0,0,85,Lost,3,1,0.92,High,Rule-Based
5790.0,68,1,74.32,3,24.77333333333333,3.94,0,3,0,0,68,Lost,3,1,0.92,High,Rule-Based
5796.0,83,1,331.08,12,19.475294117647056,20.0,0,17,0,0,83,Lost,3,1,0.92,High,Rule-Based
5802.0,33,1,53.54,2,26.77,24.78,0,0,2,0,33,Lost,3,1,0.92,High,Rule-Based
5810.0,32,1,210.9,10,17.575,5.25,0,0,12,0,32,Lost,3,1,0.92,High,Rule-Based
5811.0,84,1,57.89,3,19.296666666666667,5.0,0,3,0,0,84,Lost,3,1,0.92,High,Rule-Based
5829.0,46,1,38.230000000000004,3,12.743333333333334,4.71,0,0,3,0,46,Lost,3,1,0.92,High,Rule-Based
5835.0,70,1,5.46,1,5.46,1.0,0,1,0,0,70,Lost,3,1,0.92,High,Rule-Based
5841.0,73,1,112.59,4,22.518,0.0,0,5,0,0,73,Lost,3,1,0.92,High,Rule-Based
5843.0,60,1,160.57999999999998,7,20.072499999999998,14.0,0,0,8,0,60,Lost,3,1,0.92,High,Rule-Based
5852.0,72,1,167.15,7,23.87857142857143,35.0,0,7,0,0,72,Lost,3,1,0.92,High,Rule-Based
5858.0,14,1,0.0,2,0.0,8.0,2,0,0,2,14,New,1,1,0.65,Low,Rule-Based
5860.0,34,1,9.26,1,9.26,7.87,1,0,1,0,34,Lost,3,1,0.92,High,Rule-Based
5862.0,68,1,13.12,1,13.12,9.82,0,1,0,0,68,Lost,3,1,0.92,High,Rule-Based
5877.0,4,1,48.08,2,24.04,1.75,0,0,0,2,4,New,1,1,0.3,Low,Rule-Based
5878.0,67,1,0.0,1,0.0,8.3,1,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
5883.0,49,1,0.0,2,0.0,14.9,2,0,2,0,49,Lost,3,1,0.92,High,Rule-Based
5895.0,47,1,146.3,3,18.2875,6.48,0,0,8,0,47,Lost,3,1,0.92,High,Rule-Based
5898.0,32,1,34.91,3,11.636666666666665,0.0,0,0,3,0,32,Lost,3,1,0.92,High,Rule-Based
5916.0,17,1,0.0,1,0.0,7.87,1,0,0,1,17,New,1,1,0.65,Medium,Rule-Based
5918.0,82,1,105.94,5,21.188,21.19,0,5,0,0,82,Lost,3,1,0.92,High,Rule-Based
5920.0,5,1,62.349999999999994,4,15.587499999999999,20.0,0,0,0,4,5,New,1,1,0.3,Low,Rule-Based
5925.0,11,1,66.61,3,22.203333333333333,25.36,0,0,0,3,11,New,1,1,0.3,Low,Rule-Based
5927.0,26,1,44.79,2,22.395,18.57,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
5932.0,42,1,55.76,5,11.152,10.24,0,0,5,0,42,New,1,0,0.92,High,Rule-Based
5936.0,17,1,108.16,7,13.52,44.35,0,0,0,8,17,New,1,1,0.65,Medium,Rule-Based
5938.0,60,1,161.63,7,23.09,8.0,0,0,7,0,60,Lost,3,1,0.92,High,Rule-Based
5940.0,82,1,45.9,2,22.95,2.0,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
5944.0,81,1,111.57,4,22.314,7.0,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
5945.0,45,1,114.62,7,16.374285714285715,3.25,0,0,7,0,45,Lost,3,1,0.92,High,Rule-Based
5947.0,65,1,30.62,2,10.206666666666667,6.739999999999999,0,3,0,0,65,Lost,3,1,0.92,High,Rule-Based
5950.0,38,1,44.79,2,22.395,8.06,0,0,2,0,38,Lost,3,1,0.92,High,Rule-Based
5952.0,60,1,232.64,11,19.386666666666667,10.49,0,0,12,0,60,Lost,3,1,0.92,High,Rule-Based
5954.0,5,1,138.66,7,19.80857142857143,7.0,0,0,0,7,5,New,1,1,0.3,Low,Rule-Based
5966.0,75,1,50.269999999999996,3,16.756666666666664,19.95,0,3,0,0,75,Lost,3,1,0.92,High,Rule-Based
5982.0,40,1,32.82,1,32.82,13.08,0,0,1,0,40,Lost,3,1,0.92,High,Rule-Based
5985.0,59,1,161.86,3,13.488333333333335,25.0,0,0,12,0,59,Lost,3,1,0.92,High,Rule-Based
5995.0,54,1,162.75,6,23.25,32.55,0,0,7,0,54,Lost,3,1,0.92,High,Rule-Based
6001.0,24,1,68.78999999999999,5,13.758,25.0,0,0,0,5,24,New,1,1,0.65,Medium,Rule-Based
